"lang"
{
	"Language"		"schinese"
		"ability_sleep_dagger_t3_desc"	"施加 <span class=\"highlight\">{s:BulletResistReduction}% 子弹抗性</span>，苏醒后持续 {s:BulletResistReductionDuration}s"

		"modifier_citadel_sleep_dagger_asleep"	"沉睡"
		//"HazeDaggerRadius_label"			"Hit Radius"
		//"HazeDaggerRadius_postfix"		"m"
		"SleepWakeUpDelay_label"			"苏醒时间"
		"SleepWakeUpDelay_postfix"		"s"
		"MinimumSleepTime_label"			"最低沉睡时间"
		"MinimumSleepTime_postfix"		"s"
		//"AoESleep_label"					"Explode Radius"
		"AoESleep_postfix"				"m"
		"SleepDuration_label"				"沉睡持续时间"
		"SleepDuration_postfix"			"s"
		"modifier_citadel_sleep_dagger_postsleep"	"伤害减少"

		"ability_stacking_damage"		"锁定"
		"ability_stacking_damage_quip"	"对目标造成的子弹伤害持续增加"
		"ability_stacking_damage_desc"	"射击目标<span class=\"highlight\">会让你对该目标的子弹伤害持续增加</span>。每次击中获得一次<span class=\"highlight\">叠加</span>，若为爆头则获得两次。"
		"ability_stacking_damage/modifier_passive_haze_stacking_damage"		"被锁定"

		"ability_stacking_damage_t1_desc" "每 <span class=\"highlight\">{s:ProcDamageStackCount}</span> 层叠加对目标造成 <span class=\"highlight\">{s:ProcDamage}</span> 元灵伤害及 <span class=\"highlight\">{s:SlowPercent}%</span> 减速，持续 {s:SlowDuration}s"
		"ability_stacking_damage_t2_desc" "<span class=\"highlight\">+{s:MaxStacks}</span> 最大叠加次数，<span class=\"highlight\">+{s:AbilityDuration}s</span> 持续时间"

		"DamageBonusFixedPerStack_label"					"武器伤害"
		"DamageBonusFixedPerStack_prefix"					"+"
		"DamageBonusFixedPerStack_postfix"					" 每叠加一次"
		"ability_stacking_damage/modifier_passive_haze_stacking_damage/slow"			"被减速"

		"ability_smoke_bomb"			"烟雾弹"
		"ability_smoke_bomb_quip"		"淡出视线"
		"ability_smoke_bomb_desc"		"淡出视线，变为<span class=\"highlight\">隐身</span>并获得<span class=\"highlight\">疾跑速度</span>。攻击会移除隐身效果。近距离的敌人可看穿你的隐身。"
		//"ability_smoke_bomb_t1_desc"	"<span class=\"highlight\">{s:AbilityCooldown}s</span> Ability Cooldown"
		"ability_smoke_bomb_t2_desc"	"<span class=\"highlight\">+{s:InvisMoveSpeedMod}m/s</span> 隐身疾跑速度"
		"ability_smoke_bomb_t3_desc"	"隐身结束后，获得 <span class=\"highlight\">+{s:BulletLifesteal}% 子弹吸血</span>，持续 {s:PostInvisBuffDuration}s"
		//"modifier_citadel_smoke_bomb_in_smoke"	"In Smoke"
		"modifier_citadel_smoke_bomb_invis" 	"隐身"
		//"ability_smoke_bomb/modifier_buff"		"Stabilizer"

		"ability_bullet_flurry"			"子弹之舞"
		"ability_bullet_flurry_quip"	"向四周爆发一阵弹雨"
		"ability_bullet_flurry_desc"	"进入爆发状态，以<span class=\"highlight\">完美精准度</span>向附近敌人<span class=\"highlight\">发射子弹</span>。在爆发期间，{s:hero_name}获得射速加成，并将闪避向她发射的部分子弹。"
		//"ability_bullet_flurry/modifier_citadel_bullet_flurry"		"Bullet Flurry"
		"BonusWeaponDamage_label"				"子弹伤害"

		//-----------------------------------------------------------------------------
		// Sumo // dynamo
		//-----------------------------------------------------------------------------
		"citadel_ability_stomp"					"动能脉冲"
		"citadel_ability_stomp_quip"			"在地面上发出一道脉冲，将敌人击至半空"
		"citadel_ability_stomp_desc"			"发出一道能量脉冲，将敌人击至半空。"
		"citadel_ability_stomp_t1_desc"			"被击中的敌人<span class=\"highlight\">射速和移动速度减缓</span> <span class=\"highlight\">{s:SlowPercent}%</span>，持续 <span class=\"highlight\">{s:SlowDuration}s</span>。"
		"citadel_ability_stomp_t2_desc"			"{s:hero_name}对击中的英雄 提高<span class=\"highlight\">{s:BulletArmorReduction}% 武器伤害</span>，持续 <span class=\"highlight\">{s:BulletArmorReductionDuration}s</span>"
		"StompRange_label"						"脉冲射程"
		"StompRange_postfix"					"m"
		//"stomp_buff_modifier"						"+Fire Rate"
		"BulletArmorReductionDuration_label"	"持续时间"
		"BulletArmorReductionDuration_postfix"	"s"
		"StompWidth_label"						"技能宽度"
		"StompWidth_postfix"					"m"
		"modifier_stomp_debuff"					"脉冲减益"

		"citadel_ability_void_sphere"				"量子闪现"
		"citadel_ability_void_sphere_quip"		"瞬间消失并重新出现"
		"citadel_ability_void_sphere_desc"		"{s:hero_name}短暂<span class=\"highlight\">消失于虚空之中</span>，随后在不远处重新出现。重新出现时，武器<span class=\"highlight\">重新装填</span>，并在使用该弹匣时获得<span class=\"highlight\">射速加成</span>（最高 {s:FireRateBonusDurationMax}s）。按 [{s:key_alt_cast}] 施放时还将带上附近友军，并使其获得一半的射速加成。"
		"citadel_ability_void_sphere_t3_desc"		"重新出现时，<span class=\"highlight\">+{s:BonusClipSizePercent}%</span> 基础弹药"
		"modifier_void_sphere"					"量子闪现"
		//"modifier_voidsphere_buff"				"Void Sphere +Fire Rate"
		"AllyDistance_label"						"友军距离"
		"AllyDistance_postfix"					"m"
		"VoidTime_label"							"虚空时间"
		"VoidTime_postfix"						"s"

		//"citadel_ability_charged_tackle"		"Charged Tackle"
		//"citadel_ability_charged_tackle_quip"	"Charge into combat"
		//"citadel_ability_charged_tackle_desc"	"Build up power then enter a charge, <span class=\"highlight\">dragging and damaging enemies</span> in your path. Can be canceled early."
		//"citadel_ability_charged_tackle_t1_desc"	"<span class=\"highlight\">+{s:Damage}</span> Damage and <span class=\"highlight\">+{s:ChargeDistance}m</span> Charge Distance."
		//"citadel_ability_charged_tackle_t2_desc"	"Gain a <span class=\"highlight\">{s:TechShield}HP Spirit Shield</span> for <span class=\"highlight\">{s:TechShieldDuration}s</span> when Charged Tackle ends."
		//"citadel_ability_charged_tackle_t3_desc"	"<span class=\"highlight\">Remove Prepare Time</span> and <span class=\"highlight\">{s:AbilityCooldown}s</span> Ability Cooldown"
		//"citadel_ability_charged_tackle/modifier_charge_pull_enemy"	"Charged Tackle"
		//"citadel_ability_charged_tackle_cancel_channel"	"Stop Charging"

		//"modifier_charged_tackle_prepare"		"Building Power"
		//"modifier_charged_tackle_active"		"Tackling"

		//"ChargeDistance_label"					"Charge Distance"
		"ChargeDistance_postfix"				"m"
		"TechShieldDuration_label"				"护盾持续时间"
		"TechShieldDuration_postfix"			"s"

		"citadel_ability_self_vacuum"			"奇点"
		"citadel_ability_self_vacuum_quip"		"拉近敌方队伍并使其眩晕"
		"citadel_ability_self_vacuum_desc"		"在手中制造一个奇点，<span class=\"highlight\">拉近附近的敌人并使其受到伤害</span>。结束后，敌人将被击飞至半空。"
		"citadel_ability_self_vacuum_t3_desc"		"奇点每秒夺取敌人最大生命值的 <span class=\"highlight\">{s:DamagePercentHealth}%</span>。"
		"VacuumRadius_label"						"奇点半径"
		"VacuumRadius_postfix"					"m"
		"DamagePercentHealth_label"				"伤害生命值百分比"
		"DamagePercentHealth_postfix"				"%"

		"citadel_ability_nikuman"				"回春光环"
		"citadel_ability_nikuman_quip"			"治疗自己和周围的友军"
		"citadel_ability_nikuman_desc"			"施法时，你和附近的所有友军都将<span class=\"highlight\">不断恢复生命值</span>。冲刺不会打断施法。"
		"citadel_ability_nikuman/modifier_nikuman"	"回春光环"
		//"TechShieldPerSecond_label"				"Spirit Shield Added"
		"TechShieldPerSecond_postfix"			"/s"
		"citadel_ability_nikuman_t1_desc"			"若光环完成施法，则获得 <span class=\"highlight\">+{s:MovementSpeedBonus}m/s 移动速度加成</span>，持续 {s:MovementSpeedBonusDuration}s。 5 技能点升级后可立即获得加成。"
		"citadel_ability_nikuman_t3_desc"			"<span class=\"highlight\">全速移动并可使用技能</span>，每秒额外治疗 <span class=\"highlight\">+{s:HealMaxHealthPercent}% 最大生命值</span>"
		"HealMaxHealthPercent_label"				"恢复的最大生命值"
		"HealMaxHealthPercent_postfix"			"%/s"
		"HealingPerSecond_label"					"恢复的生命值"
		"HealingPerSecond_postfix"				"/s"
		"ShareWithFriendsRadius_label"			"友军治疗半径"
		"ShareWithFriendsRadius_postfix"			"m"
		"modifier_nikuman_techshield"				"元灵护盾"
		//"modifier_nikuman_buff"					"+Fire Rate"
		//"modifier_nikuman_self_buff"				"+Movement Speed"
		//"FireRatePerSecondDuration_label"			"Fire Rate Duration"
		"FireRatePerSecondDuration_postfix"			"s"

		//-----------------------------------------------------------------------------
		// Zealot
		//-----------------------------------------------------------------------------
		//"citadel_ability_zealot_summon_spirits"		"Energy Spirits"
		 //"citadel_ability_zealot_summon_spirits_desc" "Creates energy orbs that rotate around Zealot, striking and damaging anything in their path. Orbs can be shot forward, damaging enemies. Orb damage grows while active up to double after 5 seconds."
		//"modifier_summon_spirits"						"Energy Spirits"
		//"SpiritCount_label"						"Energy Spirits"
		//"citadel_ability_zealot_summon_spirits_t1_desc"		"<span class=\"highlight\">+{s:SpiritBulletArmor} Bullet Armor</span> while there is a spirit active."
		//"citadel_ability_zealot_summon_spirits_t3_desc"		"<span class=\"highlight\">+{s:SpiritLifeSteal}% Life Steal</span> on Energy Spirit damage."
		//"SpiritSpinDamage_label"						"Damage when spinning"
		//"SpiritShotDamage_label"						"Damage when shot"

		//"citadel_ability_zealot_tether"			"Tether"
		//"citadel_ability_zealot_tether_desc"	"Creates a beam of energy to a friend, with each hero sharing <span class=\"highlight\">{s:TetheredShareStatsPct}%</span> of their <span class=\"highlight\">health regen</span>, <span class=\"highlight\">fire rate</span> and <span class=\"highlight\">spirit</span> bonuses. Breaks if out of range for more than {s:TetherDisconnectTime} seconds. Upgrade bonuses apply to both Zealot and his tethered target."
		//"modifier_zealot_tether"					"Tether"
		//"modifier_zealot_tether_self"				"Tether"
		//"TetherRange_label"						"Tether Max Range"
		"TetherRange_postfix"						"m"
		//"TetheredBonusHealthRegen_label"			"Bonus Health Regen"
		//"TetheredBonusFireRate_label"				"Bonus Fire Rate"
		//"TetheredBonusMoveSpeedPct_label"			"Bonus Move Speed"
		"TetheredBonusMoveSpeedPct_prefix"		"+"
		"TetheredBonusMoveSpeedPct_postfix"		"%"

		//"citadel_ability_zealot_spirit_echo"		"Spirit Echo"
		//"citadel_ability_zealot_spirit_echo_desc"		"Shoots a echo spirit at a targeted enemy, slowing and dealing damage. Bounces to nearby enemy units, hitting each unit once."
		//"SpiritShotSlowPct_label"						"Slow Percentage"
		"SpiritShotSlowDuration_label"				"减速持续时间"
		//"citadel_ability_zealot_spirit_echo_t1_desc" "<span class=\"highlight\">+{s:SpiritShotSlowDuration}</span> second Slow Duration"
		//"citadel_ability_zealot_spirit_echo_t2_desc" "<span class=\"highlight\">+{s:MaxBounces}</span> Max Bounces"
		//"citadel_ability_zealot_spirit_echo_t3_desc" "Echo slow now reduces Fire Rate <span class=\"highlight\">{s:FireRateReduction}</span>"

		//"modifier_zealot_spirit_echo_debuff"		"Spirit Echo"

		//"citadel_ability_zealot_energy_warp"		"Energy Warp"
		//"citadel_ability_zealot_energy_warp_desc"	"Teleports Zealot forward to a distant target. When the teleport is complete, a large burst of energy is released damaging and silencing enemies. Any tethered friendly will also be teleported along with Zealot."
		//"citadel_ability_zealot_energy_warp_t2_desc"	"<span class=\"highlight\">+{s:SilenceDuration}</span> EMP Duration"
		//"citadel_ability_zealot_energy_warp_t3_desc"	"<span class=\"highlight\">Refresh</span> Energy Warp <span class=\"highlight\">cooldown</span> upon killing any of the enemies EMPd by Energy Warp."
		//"modifier_zealot_energy_warp"				"Energy Warp"

		//"citadel_ability_zealot_inner_fire"		"Inner Fire"
		//"citadel_ability_zealot_inner_fire_desc"	"Passive. Zealot gains health, and grows in physical power while using his other abilities."

		//"citadel_ability_zealot_inner_fire_t1_desc"	"Move Speed <span class=\"highlight\">+{s:BonusMoveSpeedWhileTethered}</span> while tethered"
		//"citadel_ability_zealot_inner_fire_t2_desc"	"Damage Resist <span class=\"highlight\">+{s:DamageReductionWhileSpirits}%</span> while using Summon Spirits"
		//"citadel_ability_zealot_inner_fire_t3_desc"	"Health Regen <span class=\"highlight\">+{s:BonusHealthRegenWhileEnergyWarp}</span> while using Energy Warp"

		//"citadel_ability_zealot_weapon_drain_pulse"	"Weapon Drain Pulse"
		//"citadel_ability_zealot_weapon_drain_pulse_desc" "Drains the Courage of nearby enemy heroes and NPCs, reducing their gun damage. A portion of the stolen damage is transferred to Zealot's gun."
		//"DrainPulseRadius_label"					"Drain Pulse Radius"
		"DrainPulseRadius_postfix"				"m"
		//"modifier_weapon_drain_pulse"				"Weapon Drain Pulse"
		//"modifier_weapon_drain_pulse_debuff"		"Zealot Courage Drain"
		//"WeaponPowerDrained_label"				"Courage Drained"
		//"WeaponPowerGainPercent_label"			"Courage Transferred"
		"WeaponPowerGainPercent_postfix"			"%"

		//-----------------------------------------------------------------------------
		// Hero Warden
		//-----------------------------------------------------------------------------
		"ability_warden_lock_down"				"束缚之言"
		"ability_warden_lock_down_quip"			"诅咒目标，若其未逃脱，则会被定身"
		"ability_warden_lock_down_desc"			"诅咒一名敌方英雄。如果对方未在<span class=\"highlight\">逃脱时间</span>内从初始位置离开，则会受到<span class=\"highlight\">伤害</span>并遭到<span class=\"highlight\">定身</span>。"
		"ability_warden_lock_down_t3_desc"		"{s:hero_name}在 <span class=\"highlight\">{s:BulletArmorReductionDuration}s</span> 内对定身英雄造成的子弹伤害 <span class=\"highlight\">+{s:BulletArmorReduction}% </span>"
		"StaminaReduction_label"					"耐力降低"

		"EscapeRange_label"						"逃脱范围"
		"EscapeRange_postfix"						"m"
		"EscapeTime_label"						"逃脱时间"
		"EscapeTime_postfix"						"s"
		"modifier_warden_lockdown_debuff"			"束缚之言"
		"modifier_warden_lockdown_debuff_hint"	"离开区域以逃脱束缚"
		"modifier_warden_lockdown_root"			"束缚之言"

		"ability_warden_high_alert"				"意志力"
		"ability_warden_high_alert_quip"			"获得元灵护盾和移动速度"
		"ability_warden_high_alert_desc"			"获得一个<span class=\"highlight\">元灵护盾</span>以及<span class=\"highlight\">额外的移动速度</span>。"
		"ability_warden_high_alert_t3_desc"		"<span class=\"highlight\">+{s:TechShieldPoints}</span> 元灵护盾生命值，现在此值会随元灵力量变化而变化"
		"MoveSpeedBonusPct_label"					"移动速度加成"
		"MoveSpeedBonusPct_postfix"				"%"
		"TechShieldPoints_label"					"元灵护盾生命值"

		"modifier_warden_high_alert"				"意志力"
		//"modifier_warden_high_alert_hint"			""

		"ability_warden_crowd_control"			"炼金瓶"
		"ability_warden_crowd_control_quip"		"对附近的敌人造成伤害和负面效果"
		"ability_warden_crowd_control_desc"		"投掷一个瓶子，击中敌人后会对敌人<span class=\"highlight\">造成伤害并降低其移动速度</span>，还会减少其<span class=\"highlight\">武器伤害</span>和<span class=\"highlight\">耐力</span>。"
		"ability_warden_crowd_control_t3_desc"		"<span class=\"highlight\">{s:AbilityCooldown}s</span> 冷却时间并令射速降低 <span class=\"highlight\">{s:FireRateSlow}%</span>"
		"MoveSpeedSlowPct_label"					"移动减速"
		"MoveSpeedSlowPct_postfix"				"%"
		"WeaponPowerDebuff_label"					"武器伤害"
		"WeaponPowerDebuff_postfix"				"%"
		"modifier_warden_crowd_control_debuff"	"炼金瓶"

		"ability_warden_riot_protocol"			"屹立不倒"
		"ability_warden_riot_protocol_quip"		"发出脉冲，从敌人身上吸血"
		"modifier_warden_riot_protocol"			"屹立不倒"
		"modifier_warden_riot_protocol_enemy_debuff"	"被减速"
		"HealthStealPctHero_label"				"英雄吸血"
		"HealthStealPctHero_postfix"				"%"

		"HealthStealPct_label"					"非英雄吸血"
		"HealthStealPct_postfix"					"%"

		"PulseInterval_label"						"脉冲间隔"
		"PulseInterval_postfix"					"s"
		"PulseDPS_label"							"DPS"
		//"DebuffMoveSlowPct_label"					"Enemy Slow"
		"DebuffMoveSlowPct_postfix"				"%"
		//"PulseDebuffDuration_label"				"Enemy Slow duration"
		"PulseDebuffDuration_postfix"				"s"
		"PulseRadius_label"						"脉冲半径"
		"PulseRadius_postfix"						"m"


		//-----------------------------------------------------------------------------
		// Wrecker
		//-----------------------------------------------------------------------------
		"ability_wrecking_ball"				"破坏球"
		"ability_wrecking_ball_quip"			"投掷一团废料，眩晕敌人"
		"ability_wrecking_ball_desc"			"制造一个可以投掷出去的巨大的废料球，对击中的目标造成<span class=\"highlight\">伤害并眩晕</span>。制造废料球需要时间，并且在携带它时你的移动速度会变慢。"
		"WreckingBallDamage_label"			"伤害"
		"WreckingBallPickupTime_label"		"制造时间"
		"WreckingBallPickupTime_postfix"		"s"
		"MoveSpeedLimit_label"				"移动速度"
		"MoveSpeedLimit_postfix"				"m/s"
		"modifier_wrecking_ball_auto_throw"	"末日重锤"
		"hint_throw_wrecking_ball"			"投掷球体"

		"ability_wrecker_salvage"				"吞噬"
		"ability_wrecker_salvage_desc"		"<span class=\"highlight\">眩晕</span>一名敌方步兵或 NPC，并在控制其时对其造成<span class=\"highlight\">伤害</span>。成功击杀会提供<span class=\"highlight\">射速</span>加成，并恢复一次<span class=\"highlight\">生物爆破</span>充能。此加成可独立叠加。"
		"ability_wrecker_salvage_quip"		"吞噬一名敌方步兵或中立单位"
		"FireRateBuffDuration_label"			"加成持续时间"
		"FireRateBuffDuration_postfix"		"s"
		"SalvageBonus_FireRate_label"			"每获得一次加成的射速"
		"SalvageBonus_Health_label"			"治疗"
		"ability_wrecker_salvage_t1_desc"		"每次击杀都可恢复 <span class=\"highlight\">{s:SalvageBonus_Health} 生命值</span>。"
		"SalvageDuration_label"				"最大持续时间"
		"SalvageDuration_postfix"				"s"

		"modifier_wrecker_salvage_buff"		"射速增长量"

		"ability_scrap_blast"					"生物爆破"
		"ability_scrap_blast_desc"			"发射出一股被吞噬的残骸，对敌人造成<span class=\"highlight\">伤害</span>并<span class=\"highlight\">减速</span>。多次命中会增加减速效果。"
		"ability_scrap_blast_quip"			"发射一股生物质爆炸波"
		"EnemyMoveSlow_label"					"每次击中敌人减速量"
		"EnemyMoveSlow_postfix"				"%"
		"EnemyMoveSlowDuration_label"			"敌人减速持续时间"
		"EnemyMoveSlowDuration_postfix"		"s"
		"ScrapDamage_label"					"伤害"
		"ability_scrap_blast/modifier_scrap_blast_debuff"		"被减速"

		"ability_wrecker_ultimate"			"磁力流"
		"ability_wrecker_ultimate_desc"		"抓住 Wrecker 注视的任何敌人，将他们置于<span class=\"highlight\">静止状态</span>并举在头顶。完成后，所有被捕获的敌人将被<span class=\"highlight\">眩晕</span>并<span class=\"highlight\">受到伤害</span>。任何被抓住的 NPC 都会被<span class=\"highlight\">修复</span>。"
		//"ThrowDamage_label"					"Throw Damage"
		//"GrabRange_label"						"Grab Range"
		"GrabRange_postfix"					"m"
		"ability_wrecker_ultimate_t3_desc"	"使用期间，Wrecker <span class=\"highlight\">无敌</span>。"

		"wrecker_ultimate_grab_debuff"		"静止状态"

		"ability_wrecker_teleport"			"星空漫步"
		"ability_wrecker_teleport_desc"		"发射一个<span class=\"highlight\">由你控制的飞影复制体</span>，将你的本体<span class=\"highlight\">传送</span>到它落地的地方。传送爆炸会<span class=\"highlight\">减缓敌人速度并造成伤害</span>，具体多少取决于你飞行的时间长短。"
		"ability_wrecker_teleport_quip"		"发射自己飞行的幻象，将你的真实身体传送到幻象着陆的地方。"
		"DamagePerSecondFlown_label"			"每飞行一秒所造成的伤害"

		//-----------------------------------------------------------------------------
		// Lash
		//-----------------------------------------------------------------------------
		"citadel_ability_lash"					"鞭长可及"
		"citadel_ability_lash_quip"				"用鞭子将自己拉向敌人"
		"citadel_ability_lash_desc"				"<span class=\"highlight\">通过在空中飞跃</span>将自己拉向目标。使用鞭长可及还会重置你的<span class=\"highlight\">空中跳跃及冲刺</span>上限。"

		"citadel_ability_lash_t2_desc"			"<span class=\"highlight\">+{s:AbilityCastRange}m</span> 射程并获得 <span class=\"highlight\">+{s:WeaponDamageBonus}</span> 武器伤害，持续 {s:WeaponDamageBonusDuration}s"
		"citadel_ability_lash_t3_desc"			"武器加成增益 <span class=\"highlight\">+{s:WeaponFireRateBonus}%</span> 射速"
		"LashDamage_label"						"鞭长可及伤害"
		"WeaponFireRateBonus_label"				"射速"
		"WeaponFireRateBonus_prefix"				"+"
		"WeaponFireRateBonus_postfix"				"%"
		"JumpVelocity_label"					"跳跃速度"
		"JumpVelocity_postfix"					"m/s"
		"lash_grapple_buff"						"武器伤害"
		"WeaponDamageBonusDuration_label"			"加成持续时间"
		"WeaponDamageBonusDuration_postfix"		"s"

		"citadel_ability_lash_down_strike"			"震撼大地"
		"citadel_ability_lash_down_strike_quip"		"猛击地面，对敌人造成伤害"
		"citadel_ability_lash_down_strike_desc"		"猛踏脚下地面，对面前敌人<span class=\"highlight\">造成伤害</span>。如果是在空中时进行地面攻击，则会快速俯冲向地面。在 25m 后伤害增速放缓。"
		"StompDamagePerMeterPrimary_label"					"每米伤害"
		"citadel_ability_lash_down_strike_t2_desc"	"被击中的敌人<span class=\"highlight\">被弹到空中</span>并减速 <span class=\"highlight\">{s:EnemySlowPct}%</span>，持续 <span class=\"highlight\">{s:SlowDuration}s</span>"
		"citadel_ability_lash_down_strike_t3_desc"	"<span class=\"highlight\">每米伤害</span> +110% ，并提升增长率"


		// Custom Tool Tip +(8.75/7)% damage


		"lash_down_strike_slow_modifier"			"被减速"

		//"citadel_ability_shoryuken"				"Shoryuken"
		//"citadel_ability_shoryuken_desc"			"Lash performs a rising uppercut, knocking enemies in the air in front of him. Can be used while in the air."
		//"modifier_lash_shoryuken"					"Shoryuken"
		//"citadel_ability_shoryuken_t3_desc"		"Hits <span class=\"highlight\">multiple targets</span> around Lash."

		//"EnemyLaunchHeight_label"					"Enemy Launch Height"
		"EnemyLaunchHeight_postfix"				"m"
		//"LashLaunchHeight_label"					"Lash Launch Height"
		"LashLaunchHeight_postfix"				"m"

		"ability_lash_flog"						"鞭笞"
		"ability_lash_flog_quip"				"从你前方的目标身上吸血"
		"ability_lash_flog_desc"				"用你的鞭子击打敌人，从敌人身上<span class=\"highlight\">吸血</span>。"
		"ability_lash_flog_t1_desc"				"施加 <span class=\"highlight\">{s:EnemySlowPct}%</span> 移动减速，持续 {s:EnemySlowDuration}s"
		"ability_lash_flog_t3_desc"				"+{s:Damage} 伤害并施加 {s:FireRateSlow}% 射速减缓"
		"HealPctVsHeroes_label"					"来自英雄的治疗"
		"HealPctVsHeroes_postfix"				"%"
		"HealPctVsNonHeroes_label"				"来自非英雄的治疗"
		"HealPctVsNonHeroes_postfix"			"%"
		"EnemySlowDuration_label"					"敌人减速持续时间"
		"EnemySlowDuration_postfix"				"s"
		//"WeaponPowerScalingTooltip_label"			"Courage Bonus Damage"
		"WeaponPowerScalingTooltip_postfix"		"%"
		"TargetingConeAngle_label"				"攻击角度"
		"TargetingConeAngle_postfix"				"º"
		"ability_lash_flog/modifier_lash_flog_debuff"	"鞭笞"

		//"citadel_ability_lash_high_explosive"	"High Explosive"
		//"citadel_ability_lash_high_explosive_desc"	"Lash starts charging his grenade; the longer the grenade is held before being thrown, the more damage it does. Press the button again to throw it a short distance in front of Lash, exploding on contact."
		//"citadel_ability_lash_throw_grenade"	"Throw Explosive"
		//"modifier_lash_charge_grenade"			"High Explosive"
		//"GrenadeExplosionRadius_label"			"Explosion Radius"
		"GrenadeExplosionRadius_postfix"			"m"
		"GrenadeDamage_label"						"爆炸伤害"

		"citadel_ability_lash_ultimate"			"死亡猛击"
		"citadel_ability_lash_ultimate_quip"		"举起敌人并将其猛砸到地上"
		"citadel_ability_lash_ultimate_desc"		"专注于敌人，将鞭子捆到他们身上。施法后，被捆住的敌人会被<span class=\"highlight\">举起并眩晕</span>，然后摔到地上。被摔的敌人和摔落区内的所有敌人都会<span class=\"highlight\">受到伤害并减速</span>。<br>按下 [{s:iv_attack}] 将捆住的敌人提早扔出去。不在视线范围内的敌人或在捆绑期间超出范围的敌人不会被抓住。"
		"citadel_ability_lash_ultimate/modifier_lash_grapple_enemy_debuff"		"死亡猛击"
		"citadel_ability_lash_ultimate_debuff"	"移动减速"

		"ImpactRadius_label"						"影响半径"
		"ImpactRadius_postfix"					"m"
		"LashUltimateChargeTime_label"			"充能时间"
		"LashUltimateChargeTime_postfix"			"s"
		"ThrowDistance_label"						"最大投掷距离"
		"ThrowDistance_postfix"					"m"

		//-----------------------------------------------------------------------------
		// Kelvin
		//-----------------------------------------------------------------------------
		"ability_icebeam/modifier_buildup"		"冻结"
		"ability_icepath/modifier_icepath"		"冰封路径"
		//"modifier_citadel_crystal_shield"		"Absorbing Damage"

		"ability_ice_grenade"				"冰霜手雷"
		"ability_ice_grenade_quip"			"对敌人造成伤害并减速"

		"ability_ice_grenade_desc"			"扔出一枚手雷，在冰晶云雾中爆炸，对敌人造成<span class=\"highlight\">伤害</span>并<span class=\"highlight\">减速</span>。"
		"ability_ice_grenade_t2_desc"		"冰霜手雷现在会对友方目标<span class=\"highlight\">治疗 {s:HealAmount} 生命值</span>。随元灵力量变化而变化。"
		"ability_ice_grenade/kelvin_ice_grenade_slow"	"冰霜手雷减速"

		"ability_icebeam"					"极寒光束"
		"ability_icebeam_quip"				"施加不断提高的减速效果"
		"ability_icebeam_desc"				"向你前方射出冰冷的冻结能量，<span class=\"highlight\">对目标造成伤害</span>。此外，对敌人施加光束的时间越长，<span class=\"highlight\">对其造成的移动减速和射速减缓效果就越强</span>。你在使用极寒光束期间，移动速度会降低。光束还可以收取魂魄。"
		"ability_icebeam_t3_desc"			"向上次命中目标 {s:BeamSplit}m 内的敌人额外射出 <span class=\"highlight\">{s:BeamSplitCount} 道极寒光束</span>。"
		"modifier_citadel_kelvin_frozen"	"被冻结"
		"ability_icebeam/modifier_slow"		"极寒光束减速效果"
		"MaxSlowPercent_label"				"最大减速"
		"MaxSlowPercent_postfix"				"%"
		"MaxSlowTime_label"					"最大减速累积时间"
		"MaxSlowTime_postfix"					"s"
		"modifier_citadel_disarmed_icebeam"	"武器冻结"
		"IceBeamBuildupProcDuration_label"	"减缓持续时间"
		"IceBeamBuildupProcDuration_postfix"	"s"
		"modifier_icebeam_stacking_slow"		"极寒光束"
		"BeamSplit_label"						"额外光束射程"
		"BeamSplit_postfix"					"m"
		"AbilityButtonHint_CancelIceBeam"	"取消极寒光束"

		"ability_icepath"					"冰封路径"
		"ability_icepath_quip"				"在漂浮的冰封路径上快速移动"
		"ability_icepath_desc"				"{s:hero_name}将构筑一条冰封的<span class=\"highlight\">漂浮小道</span>，给自己和友军提供移动加成。在技能持续期间，凯文获得 {s:SlowResistancePercent}% 减速抗性。敌人也可以在漂浮小道上行走。<br>在冰封路径上时，按下 [{s:key_innate_1}] / [{s:key_duck}] 可上下移动。"
		"ability_icepath_t3_desc"			"使用期间，每创建一米冰封路径可获得 +{s:BonusSpiritMeter} 元灵力量。最多 {s:BonusSpiritMax} 元灵力量。"
		"SprintSpeedBonus_label"				"疾跑速度"
		"SprintSpeedBonus_prefix"				"+"
		"SprintSpeedBonus_postfix"			"m/s"
		"IcePathAuraDuration_label"			"冰封路径持续时间"
		"IcePathAuraDuration_postfix"			"s"
		//"BonusTechPower_label"				"Spirit Power while Pathing"
		//"IcePathShardRadius_label"			"Path Width"
		"IcePathShardRadius_postfix"			"m"
		"BonusTechDamagePercent_label"		"额外元灵伤害"
		"BonusTechDamagePercent_postfix"		"%"
		"ability_icepath/modifier_icepath/modifier_icepath_friendly_aura/modifier_icepath_buff"			"冰封路径"
		"AbilityButtonHint_CancelIcePath"	"取消冰封路径"

		"ability_ice_dome"				"冰冻庇护"
		"ability_ice_dome_quip"			"形成一个无法穿透的治疗罩"
