"lang"
{
	"Language"		"ukrainian"
		"HealAmpRegenMultiplierOutOfCombat_postfix"			"×"

		"HealAmpReceivePenaltyPercent_label"		"зменшенню лікування"
		"HealAmpReceivePenaltyPercent_postfix"			"%"

		"DegenResistance_label"						"опору зменшенню лікування"
		"DegenResistance_postfix"					"%"
		"DegenResistance_prefix"					"{s:sign}"

		"ProcChance_label"							"шансу спрацювання"
		"ProcChance_postfix"							"%"

		//"OutgoingDamageReduction_label"				"Attack Damage"
		"OutgoingDamageReduction_prefix"				"-"
		"OutgoingDamageReduction_postfix"				"%"

		"ProcHealth_label"							"порогу здоров’я"
		"ProcHealth_postfix"							"%"

		//"DamageBoostFromBehind_label"					"Damage From Behind"
		"DamageBoostFromBehind_postfix"					"%"

		//"DamageBoostElsewhere_label"					"Damage From Elsewhere"
		"DamageBoostElsewhere_postfix"					"%"

		//"BonusDPSVsPlayers_label"						"DPS vs Players"

		//"BonusDPSVsCreeps_label"						"DPS vs Creeps"

		//"EvasionPercentGlider_label"					"Evasion Chance Gliding"
		"EvasionPercentGlider_postfix"					"%"

		"EvasionPercent_label"						"шансу ухилення"
		"EvasionPercent_postfix"						"%"

		//"MeleeDamagePercent_label"					"Melee Damage Bonus"
		"MeleeDamagePercent_postfix"					"%"


		"TechShieldHealth_label"					"здоров’ю духовного щита"
		//"TempTechShieldHealth_label"				"Temp Spirit Shield Health"
		"TechShieldDamagePercent_prefix"			"{s:sign}"
		//"TechShieldDamagePercent_label"				"Spirit Shield Damage"
		"TechShieldDamagePercent_postfix"			"%"

		"BulletShieldHealth_label"					"здоров’ю щита від куль"
		//"TempBulletShieldHealth_label"				"Temp Bullet Shield Health"
		"BulletShieldDamagePercent_prefix"			"{s:sign}"
		//"BulletShieldDamagePercent_label"			"Damage Amplification vs Bullet Shields"
		"BulletShieldDamagePercent_postfix"			"%"

		//"ShieldBlockPercent_label"					"Damage Deflected"
		"ShieldBlockPercent_postfix"					"%"

		//"DamagePercent_label"							"Bullet Damage Done"
		"DamagePercent_postfix"							"%"
		
		//"CycleTimePercent_label"						"Fire Rate compared to Gun"
		"CycleTimePercent_postfix"						"%"

		//"StickyClusterCount_label"					"Splits into"
		//"StickyClusterCount_postfix"					"Sticky Grenades"

		//"FuseDuration_label"							"Fuse Duration"
		//"FuseDuration_postfix"							""
		
		//"DroneCount_label"							"Drone Count"
		
		//"BasicReflectPercent_label"					"Basic Damage Reflect"
		"BasicReflectPercent_postfix"					"%"

		"LifeDrainPerSecond_label"					"шкоді за секунду"
		"HealthPercent_label"							"відсотку здоров’я"
		"HealthPercent_postfix"							"%"

		//"DodgeAnimSpeedScale_label"					"Dodge Speed Multiplier"
		"DodgeAnimSpeedScale_postfix"					"×"

		"BonusDamagePercent_label"					"додачі шкоди"
		"BonusDamagePercent_postfix"					"%"

		"BulletDamagePercent_prefix"					"{s:sign}"
		"BulletDamagePercent_label"					"шкоді від куль"
		"BulletDamagePercent_postfix"					"%"

		"AbilityLifestealPercent_prefix"					"{s:sign}"
		"AbilityLifestealPercent_label"				"духовному вампіризму"
		"AbilityLifestealPercent_postfix"				"%"
		
		"AbilityLifestealPercentHero_prefix"					"{s:sign}"
		"AbilityLifestealPercentHero_label"				"духовному вампіризму"
		"AbilityLifestealPercentHero_postfix"			"%"

		"AbilityLifestealPercentNonHero_prefix"					"{s:sign}"
		"AbilityLifestealPercentNonHero_label"			"духовному вампіризму від негероїв"
		"AbilityLifestealPercentNonHero_postfix"		"%"

		"RegenDuration_label"							"часу відновлення"
		"RegenDuration_postfix"							" с"

		//"SpreadDuration_label"						"Spread Duration: "
		"SpreadDuration_postfix"						" с"
		
		"EndRadius_label"								"кінцевому радіусу"
		"EndRadius_postfix"								" м"

		//"BulletPercentAsBurn_label"					"Bullet Damage as Burning"
		"BulletPercentAsBurn_postfix"					"%"

		"ItemInitialCharges_label"					"до зарядів"

		"AuraDuration_label"							"часу аури"
		"AuraDuration_postfix"							" с"

		//"ApproachSpeed_label"							"Project Speed"

		"GrenadesInVolley_label"						"кількості гранат"

		"ReloadSpeedDecrease_label"						"часу перезаряджання"
		"ReloadSpeedDecrease_postfix"					"%"

		"AbsorbPercentage_label"						"поглиненій шкоді"
		"AbsorbPercentage_postfix"						"%"

		//"HitCap_label"								"Hit Cap"
		//"HitCap_postfix"								"hits"

		//"AbilityDamageReductionPerHit_label"			"Ability Dmg Red Per Hit"
		"AbilityDamageReductionPerHit_postfix"			"%"

		//"ActiveAbilityDamageReduction_label"			"Active Ability Dmg Red"
		"ActiveAbilityDamageReduction_postfix"			"%"

		"BonusAttackRange_postfix"						" м"
		//"BonusAttackRange_label"						"Weapon Range"

		"BonusAttackRangePercent_prefix"				"{s:sign}"
		"BonusAttackRangePercent_postfix"				"%"
		"BonusAttackRangePercent_label"					"дальності недієвості зброї"

		"WeaponRecoilReduction_postfix"					"%"
		//"WeaponRecoilReduction_label"					"Recoil Reduction"

		"BonusDPSPercent_prefix"						"{s:sign}"
		"BonusDPSPercent_label"						"шкоді від куль"
		"BonusDPSPercent_postfix"						"%"

		//"DroneHealth_label"							"Drone Health"

		//"DeployHealthRegen_label"						"Deployable Health"

		"TurretFireRate_label"							"швидкострільності турелі"
		"TurretFireRate_prefix"							"+"
		"TurretFireRate_postfix"						"%"

		"TurretDPS_label"								"ШЗС турелі"

		//"MobileResupplyRegenMultiplier_label"			"Mobile Resupply Regen Multiplier"
		"MobileResupplyRegenMultiplier_postfix"			"×"

		"HealRadius_label"								"радіусу лікування"
		"HealRadius_postfix"								" м"

		"BulletArmorReduction_prefix"					"{s:sign}"
		"BulletArmorReduction_postfix"					"%"
		"BulletArmorReduction_label"					"опору кулям"

		"LocalBulletArmorReduction_prefix"				"{s:sign}"
		"LocalBulletArmorReduction_postfix"				"%"
		"LocalBulletArmorReduction_label"				"опору кулям"

		"LocalTechArmorReduction_prefix"				"{s:sign}"
		//"LocalTechArmorReduction_label"				"Magic Resist"
		"LocalTechArmorReduction_postfix"				"%"

		"BulletResistOnActive_label"					"опору кулям"
		"BulletResistOnActive_prefix"					"{s:sign}"
		"BulletResistOnActive_postfix"					"%"

		"WeaponPowerAmp_prefix"							"{s:sign}"
		//"WeaponPowerAmp_label"						"Courage"

		"WeaponPowerWhileActivated_prefix"						"{s:sign}"
		//"WeaponPowerWhileActivated_label"						"Courage"

		"FireRate_postfix"								"%"

		"WeaponPower_prefix"							"{s:sign}"
		"WeaponPower_label"								"збройовій шкоді"
		"WeaponPower_postfix"							"%"

		"DamageIncrease_prefix"							"{s:sign}"
		"DamageIncrease_label"						"зазнаній шкоді"

		"DamageIncreasePercent_prefix"					"{s:sign}"
		"DamageIncreasePercent_label"					"зазнаній шкоді"
		"DamageIncreasePercent_postfix"					"%"

		"BonusAbilitySpeed_prefix"						"{s:sign}"
		//"BonusAbilitySpeed_postfix"						""
		//"BonusAbilitySpeed_label"							"Ability Move Speed"

		"ReloadSpeedMultipler_prefix"					"{s:sign}"
		"ReloadSpeedMultipler_label"					"часу перезаряджання"
		"ReloadSpeedMultipler_postfix"					"%"

		"HealthRegenPerTrooper_prefix"					"+"
		"HealthRegenPerTrooper_postfix"					" за вояку поблизу"
		"HealthRegenPerTrooper_label"					"відновленню здоров’я"

		//"TroopersToSummon_label"						"Troopers created"
		//"TrooperLifetime_label"						"Trooper lifetime"
		"TrooperLifetime_postfix"						" с"

		"DamagePerChain_label"						"шкоді від струму"
		
		"SpeedMax_label"								"швидкості руху"
		"SpeedMax_postfix"							" м/с"
		"MoveSpeedMax_label"							"швидкості руху"
		"MoveSpeedMax_postfix"						" м/с"

		"BulletDamagePercentAsTechDamage_label"		"додачі духовної шкоди"
		//"BulletDamagePercentAsTechDamage_postfix"		"% Bullet Damage "

		"BonusCritDamagePercent_prefix"					"{s:sign}"
		//"BonusCritDamagePercent_label"				"Bonus Crit Damage"
		"BonusCritDamagePercent_postfix"				"%"

		//"DPSDmgPercent_label"							"DPS as Damage"
		"DPSDmgPercent_postfix"							"%"

		"DamagePerSecond_label"						"шкоді за секунду"

		//"TechReduction_label"						"Spirit Reduction"

		//"TechResistReduction_label"					"Target Spirit Resist"
		//"TechResistReduction_prefix"					""
		"TechResistReduction_postfix"					"%"
		"DamagePulseAmount_label"						"шкоді імпульсу"
		"DamagePulseInterval_label"					"інтервалу імпульсу"
		"DamagePulseInterval_postfix"					" с"
		"DamagePulseRadius_label"						"радіусу імпульсу"
		"DamagePulseRadius_postfix"					" м"

		"CloseRangeBonusDamagePercent_prefix"			"+"
		"CloseRangeBonusDamagePercent_label"			"збройовій шкоді"
		"CloseRangeBonusDamagePercent_postfix"			"%"

		"CloseRangeBonusDamageRange_label"				"короткій відстані"
		"CloseRangeBonusDamageRange_postfix"			" м"

		"CloseRangeBonusWeaponPower_prefix"				"{s:sign}"
		"CloseRangeBonusWeaponPower_label"				"збройовій шкоді"
		"CloseRangeBonusWeaponPower_postfix"			"%"
		"CloseRangeBonusWeaponPower_conditional"		"у дальності дії"

		"BonusSpirit_conditional"						"після спрацювання"

		"AboveHealthThreshold_conditional"				"вище порогу здоров’я"
		"BelowHealthThreshold_conditional"				"нижче порогу здоров’я"
		"DashJump_conditional"							"після успішного ривка-стрибка"

		//"EnemyAboveHealthThreshold_conditional"			"Enemy above health threshold"
		
		"Quicksilver_conditional"						"після використання вмінь"

		"SurgeOfPower_conditional"						"після використання вмінь"

		"SpiritStrike_conditional"						"після успішного ближнього удару"

		"LongRangeBonusWeaponPowerMinRange_label"		"мін. відстань"
		"LongRangeBonusWeaponPowerMinRange_postfix"		" м"

		"LongRangeBonusWeaponPower_prefix"				"{s:sign}"
		"LongRangeBonusWeaponPower_label"				"збройовій шкоді"
		"LongRangeBonusWeaponPower_postfix"				"%"
		"LongRangeBonusWeaponPower_conditional"			"за межами дальності"

		"TechRangeMultiplier_prefix"					"{s:sign}"
		"TechRangeMultiplier_label"						"дальності вмінь"
		"TechRangeMultiplier_postfix"					"%"

		"ImbuedTechRangeMultiplier_prefix"				"{s:sign}"
		"ImbuedTechRangeMultiplier_label"				"дальності вбудованих умінь"
		"ImbuedTechRangeMultiplier_postfix"				"%"

		"NonImbuedTechRangeMultiplier_prefix"			"{s:sign}"
		"NonImbuedTechRangeMultiplier_label"			"дальності невбудованих умінь"
		"NonImbuedTechRangeMultiplier_postfix"			"%"

		//"ThrowRange_label"								"Throw Range"
		"ThrowRange_postfix"							" м"

		"TechRadiusMultiplier_prefix"					"{s:sign}"
		"TechRadiusMultiplier_label"					"радіусу"
		"TechRadiusMultiplier_postfix"					"%"

		"ImbuedTechRadiusMultiplier_prefix"					"{s:sign}"
		//"ImbuedTechRadiusMultiplier_label"					"Imbued Radius"
		"ImbuedTechRadiusMultiplier_postfix"					"%"

		"NonImbuedTechRadiusMultiplier_prefix"					"{s:sign}"
		//"NonImbuedTechRadiusMultiplier_label"					"Non-Imbued Radius"
		"NonImbuedTechRadiusMultiplier_postfix"					"%"

		"TechRangeAdditive_prefix"						"{s:sign}"
		"TechRangeAdditive_label"						"дальності вмінь"
		"TechRangeAdditive_postfix"						" м"

		//"WindUpTime_label"								"Windup Time"
		"WindUpTime_postfix"								" с"

		//"HealthDrainedPerSecond_label"				"Health Drain"
		"HealthDrainedPerSecond_postfix"				" за секунду"

		"DebuffDurationReductionPercentage_label"		"зменшенню часу негативів"
		"DebuffDurationReductionPercentage_postfix"		"%"

		//"HealthCost_label"							"Health Cost"

		"ZipLineSpeedPercent_prefix"					"{s:sign}"
		//"ZipLineSpeedPercent_label"					"Hyperline Speed"
		"ZipLineSpeedPercent_postfix"					"%"
		
		//"ZiplineJumpBonusDuration_label"					"Jump Off Duration"
		"ZiplineJumpBonusDuration_postfix"					" с"

		//"ZiplineJumpBonusMoveSpeed_label"					"Jump Off Speed Bonus"
		"ZiplineJumpBonusMoveSpeed_postfix"					" м/с"

		"BonusZipLineSpeed_prefix"						"{s:sign}"
		//"BonusZipLineSpeed_label"						"Hyperline Speed"

		"MaxProjectiles_label"						"кількості снарядів"

		//"DeathDelay_label"							"Delay Death Duration"

		//"TackleDurationMax_label"						"Max Tackle Duration"

		"MoveSpeedBonus_prefix"							"{s:sign}"
		"MoveSpeedBonus_label"							"швидкості руху"
		"MoveSpeedBonus_postfix"						" м/с"

		//"MoveSpeedFriendlyBuff_prefix"			""
		//"MoveSpeedFriendlyBuff_label"				"Ally Move Speed"
		"MoveSpeedFriendlyBuff_postfix"			" м/с"
		
		//"ProcBuildupPercent_label"					"Proc Buildup"
		"ProcBuildupPercent_postfix"					"%"

		//"AwakenDamage_label"							"Awaken Damage"

		//"LockOnTime_label"							"Lock On Time"
		"LockOnTime_postfix"							" с"

		//"StalkDuration_label"							"Stalk Time"
		"StalkDuration_postfix"							" с"

		"MaxStacks_label"								"макс. зарядів"

		//"TimeToMaxStacks_label"							"Time To Max Stacks"
		"TimeToMaxStacks_postfix"						" с"

		//"DamagePerHit_label"							"Damage Per Hit"

		//"FinalBlow_label"							"Final Blow Damage"

		"DamageThreshold_label"						"порогу шкоди"
		
		"DamageReduction_label"						"зменшенню шкоди"
		"DamageReduction_postfix"					"%"

		"MeleeDamage_label"							"ближній шкоді"

		//"ConvertedHealth_label"						"Trooper Health"

		"SilenceDuration_label"							"часу знемовлення"
		"SilenceDuration_postfix"						" с"

		"Range_postfix"									" м"
		"Range_label"									"дальності"

		"MinRange_label"								"мін. дальності"
		"MinRange_postfix"								" м"

		//"ConeRadius_label"							"Lightning Distance"
		"ConeRadius_postfix"							" м"
		"ConeAngle_label"						"куту конуса"
		"ConeAngle_postfix"						"°"

		"ShockRadius_label"							"радіусу"
		"ShockRadius_postfix"						" м"

		//"KnockDownRadius_label"						"Knockdown Radius"
		"KnockDownRadius_postfix"						" м"

		"BurnDuration_postfix"							" с"
		"BurnDuration_label"							"часу горіння"

		"AbilityCooldown_postfix"						" с"
		"AbilityCooldown_label"						"зарядці"

		"TechCooldown_postfix"						"%"
		"TechDuration_postfix"						"%"
		"TechLifesteal_postfix"						"%"
		"TechRange_postfix"							"%"

		"HealingPercent_label"						"відсотку лікування"
		"HealingPercent_postfix"						"%"

		"AbilityCooldownBetweenCharge_label"			"затримці заряду"
		"AbilityCooldownBetweenCharge_postfix"			" с"

		"AbilityDuration_postfix"						" с"
		"AbilityDuration_label"						"часу дії"

		"TetherDuration_postfix"						" с"
		//"TetherDuration_label"						"Tether Duration"

		"TetherRadius_postfix"						" м"
		//"TetherRadius_label"						"Tether Radius"

		"AbilityCastRange_postfix"						" м"
		"AbilityCastRange_label"						"дальності застосування"

		"AbilityCastRangeMinimum_postfix"				" м"
		//"AbilityCastRangeMinimum_label"					"Range Minimum"

		"AbilityChannelTime_postfix"					" с"
		"AbilityChannelTime_label"					"часу заряджання"

		"AbilityCastDelay_postfix"					" с"
		"AbilityCastDelay_label"					"затримці застосування"

		"AbilityCharges_label"						"до зарядів"
		
		
		"BonusAbilityDurationPercent_prefix"			"{s:sign}"
		"BonusAbilityDurationPercent_label"				"часу дії вмінь"
		"BonusAbilityDurationPercent_postfix"			"%"		
		
		
		"NonImbuedBonusDuration_prefix"				"{s:sign}"
		"NonImbuedBonusDuration_label"				"часу невбудованих умінь"
		"NonImbuedBonusDuration_postfix"			"%"		
		
		"ImbuedBonusDuration_prefix"					"{s:sign}"
		"ImbuedBonusDuration_label"						"часу вбудованих умінь"
		"ImbuedBonusDuration_postfix"					"%"

		"MissCooldown_postfix"							" с"
		//"MissCooldown_label"							"Cooldown on miss"

		"ShockDelay_label"							"затримці до приголомшення"
		"ShockDelay_postfix"							" с"

		"ArmTime_postfix"								" с"

		"ExplodeDelay_label"							"затримці вибуху"
		"ExplodeDelay_postfix"							" с"
		
		"BuildUpPercentPerHit_label"					"накопиченню за влучання"
		"BuildUpPercentPerHit_postfix"					"%"

		//"FreezeBuildUpTime_label"						"Freeze buildup time"
		"FreezeBuildUpTime_postfix"						" с"

		//"CritStackInterval_label"						"Crit Charge Delay"
		"CritStackInterval_postfix"						" с"

		"TurretLifetime_label"						"часу дії"
		"TurretLifetime_postfix"						" с"

		"CritCoatingDamagePercent_prefix"				"{s:sign}"
		//"CritCoatingDamagePercent_label"				"Crit Coating Crit Bonus"
		"CritCoatingDamagePercent_postfix"				"%"

		//"ExplosionCoatingRadius_label"				"Explosion Coating Radius"
		"ExplosionCoatingRadius_postfix"				" м"

		//"SlowCoatingProcChance_label"					"Slowing Coating Chance"
		"SlowCoatingProcChance_postfix"					"%"

		//"SlowCoatingMoveSpeed_label"					"Slowing Coating Slow Amount"
		"SlowCoatingMoveSpeed_postfix"					"%"

		//"SlowCoatingDuration_label"					"Slowing Coating Slow Duration"
		//"SlowCoatingDuration_postfix"					""

		"MaxLifetime_label"							"часу дії"
		"MaxLifetime_postfix"							" с"

		//"ZipLineArrowLifetime_label"					"Arrow Flight Time"
		//"ZipLineArrowLifetime_postfix"					""

		//"DamageTakenPercentIncreasePerStack_label"	"Damage Increase Per Stack"
		"DamageTakenPercentIncreasePerStack_postfix"	"%"

		//"ShotsFired_label"							"Shots fired"
		//"ShotsFired_postfix"							""

		//"TimeBetweenShots_label"						"Time between shots"
		//"TimeBetweenShots_postfix"						""

		//"DroneDPS_label"								"Drone Damage"
		"DroneDPS_postfix"								"ШЗС"

		"DistanceBuff_postfix"							"%"
		//"DistanceBuff_label"							"Increase at Max Range"

		//"FullDistance_label"							"Max Range: "
		"FullDistance_postfix"							" м"

		"ProcDamage_label"								"духовній шкоді"
		//"BaseDamagePct_label"							"Bonus Spirit Amp"
		"BaseDamagePct_prefix"							"{s:sign}"
		"BaseDamagePct_postfix"							"%"

		"TargetsPerTick_label"						"цілям за постріл"
		"HealthToDamage_label"						"здоров‘ю на шкоду"
		"DamageHealPerTarget_label"						"шкоді/лікуванню за ціль"

		//"DeathTaxHeal_label"							"Health Per Kill"

		"ChainRadius_label"							"радіусу стрибка"
		"ChainRadius_postfix"							" м"
		
		//"LaunchDamage_postfix"							""
		//"LaunchDamage_label"							"Knockback Damage"

		//"ImpaleDamage_postfix"							""
		//"ImpaleDamage_label"							"Impale Damage"

		//"ImpaleDuration_label"						"Impale Duration"
		"ImpaleDuration_postfix"						" с"

		"ExplosionRadius_label"						"радіусу вибуху"
		"ExplosionRadius_postfix"						" м"

		"MinExplosionRadius_label"					"мін. радіусу вибуху"
		"MinExplosionRadius_postfix"					" м"

		"MaxExplosionRadius_label"					"макс. радіусу вибуху"
		"MaxExplosionRadius_postfix"					" м"

		"ExplosionDamage_label"						"шкоді вибуху"
		//"MinExplosionDamage_label"						"Min Explosion Damage: "
		//"MinExplosionDamage_postfix"					""

		//"ExplosionMinPercent_label"					"Min Explosion Damage: "
		"ExplosionMinPercent_postfix"					"%"

		//"ExplosionMaxPercent_label"					"Max Explosion Damage: "
		"ExplosionMaxPercent_postfix"					"%"

		//"EMPBuildupPercentPerShot_label"				"Silence Charge Per Shot"
		"EMPBuildupPercentPerShot_postfix"				"%"

		"InvisFadeToDuration_label"						"часу зникнення"
		"InvisFadeToDuration_postfix"						" с"

		"InvisMoveSpeedMod_prefix"					"{s:sign}"
		"InvisMoveSpeedMod_postfix"					" м/с"
		"InvisMoveSpeedMod_label"					"швидкості бігу в невидимості"

		//"MeleeAttackLength_label"						"Melee Range"
		"MeleeAttackLength_postfix"						" м"

		"ArmingDuration_label"						"часу розгортання"
		"ArmingDuration_postfix"						" с"

		"AirJumpVerticalSpeedPercent_prefix"			"{s:sign}"
		//"AirJumpVerticalSpeedPercent_label"			"Air Jump Vertical Speed"
		"AirJumpVerticalSpeedPercent_postfix"			"%"

		//"InteruptCooldown_label"						"Interrupt Cooldown"
		//"InteruptCooldown_postfix"						""

		//"ReflectDamage_label"							"Bullet Reflect Damage"
		"ReflectDamage_postfix"							"%"

		"ImmobilizeDuration_label"					"часу знерухомлення"
		"ImmobilizeDuration_postfix"					" с"

		"AirControlPercent_label"					"керуванню в повітрі"
		"AirControlPercent_prefix"							"{s:sign}"
		"AirControlPercent_postfix"							"%"

		//"HeadStompBonusDamage_label"					"Head Stomp Damage Bonus"
		//"HeadStompBonusDamage_postfix"					""

		//"HeadStompBonusRadius_label"					"Head Stomp Radius Bonus"
		//"HeadStompBonusRadius_postfix"					""

		//"BouncePadStompCount_label"					"Max Head Stomps"

		"NPCProcChance_label"							"шансу спрацювання на вояці"
		"NPCProcChance_postfix"							"%"

		"HeroProcChance_label"						"шансу спрацювання на героя"
		"HeroProcChance_postfix"						"%"
		
		//"AbilityProjectileSpeedPercent_label"			"Speed Increase"
		"AbilityProjectileSpeedPercent_postfix"			"%"
		
		"TechCleaveDamagePercent_label"				"периферійній шкоді"
		"TechCleaveDamagePercent_postfix"				"%"
		
		"TechCleaveTargetCap_label"					"додатковим цілям"
		//"TechCleaveTargetCap_postfix"					""
		
		"TechCleaveRadius_label"						"периферійному радіусу"
		"TechCleaveRadius_postfix"						" м"

		"InitialRadius_label"							"початковому радіусу"
		"InitialRadius_postfix"							" м"

		//"BlurVisionRange_label"							"Blur Vision Range"
		"BlurVisionRange_postfix"						" м"
		
		//"ExplosiveShotRadiusPercent_label"				"Explosive Shot Radius Increase"
		"ExplosiveShotRadiusPercent_postfix"			"%"
				
		//"TechPowerPerCharge_label"						"Spirit per Charge"	
		
		//"FireRatePerCharge_label"						"Fire Rate per Charge"
		"FireRatePerCharge_postfix"						"%"
		
		//"ChargeDuration_label"							"Charge Duration"
		"ChargeDuration_postfix"						" с"

		//"MaxCharges_label"								"Max Charges"

		//"ExtraBladeDamage_label"						"Extra Damage per Charge"

		//"WaveStunDuration_label"						"Disarm/EMP Duration"
		"WaveStunDuration_postfix"						" с"

		"WaveLifetime_label"							"життю снаряда"
		"WaveLifetime_postfix"							" с"

		//"LockedRadius_label"							"Chain Length"
		"LockedRadius_postfix"							" м"

		//"BoostDuration_label"							"Ally Move Speed Duration"
		"BoostDuration_postfix"							" с"

		//"ShieldPercentage_label"						"Shield Max Health %"
		"ShieldPercentage_postfix"						"% макс. здоров’я"

		"ShieldDuration_label"							"часу дії щита"
		"ShieldDuration_postfix"						" с"

		"SlowRadius_label"								"радіусу сповільнення"
		"SlowRadius_postfix"							" м"
		
		//"SmokeDuration_label"							"Smoke Duration"
		"SmokeDuration_postfix"							" с"

		//"SmokeRadius_label"								"Smoke Radius"
		"SmokeRadius_postfix"							" м"

		"ChainDuration_label"							"тривалості прив’язі"
		"ChainDuration_postfix"							" с"

		//"InfectDuration_label"							"Infect Duration"
		"InfectDuration_postfix"						" с"

		//"CloudDuration_label"							"Cloud Lifetime"
		"CloudDuration_postfix"							" с"

		"TimeSlowPercent_label"							"часу сповільнення"
		"TimeSlowPercent_postfix"						"%"

		//"CombatRegenPercent_label"						"Health Regen in Combat"
		"CombatRegenPercent_postfix"					"%"

		"AttackPower_prefix"							"{s:sign}"
		//"AttackPower_postfix"							""
		//"AttackPower_label"								"Attack Power"

		"AbilityPower_prefix"							"{s:sign}"
		//"AbilityPower_postfix"							""
		//"AbilityPower_label"							"Ability Power"
		  
		"DefensePower_prefix"							"{s:sign}"
		//"DefensePower_postfix"							""
		//"DefensePower_label"							"Defense Power"

		//"InfectionBonusDPS_prefix"						""
		//"InfectionBonusDPS_postfix"						""
		//"InfectionBonusDPS_label"						"Infection Bonus DPS"

		//"DecoyLifetime_prefix"							""
		"DecoyLifetime_postfix"							" с"
"Health_label"									"здоров’ю"

		//"Grenades_label"					"Extra Bombs"

		//"SearchRadius_label"				"Search Radius"
		"SearchRadius_postfix"				" м"

		//"GrenadesPerVolley_label"			"Bombs Per Volley"

		//"BulletArmorPenetration_label"		"Target Bullet Resist"
		//"BulletArmorPenetration_postfix"	""

		//"RampDuration_label"						"Ramp Duration"
		"RampDuration_postfix"						" с"

		//"EndDuration_label"							"Final Duration"
		"EndDuration_postfix"						" с"

		//"FinalSlow_label"							"Slowest Speed"		
		"FinalSlow_postfix"							" м/с"		

		"WeaponPowerPerStack_prefix"				"{s:sign}"
		"WeaponPowerPerStack_label"					"збройовій шкоді за заряд"
		"WeaponPowerPerStack_postfix"				"%"
		"DamageToStack_label"						"зазнаній шкоді в заряд"
		"DamageDuration_label"						"часу дії"
		"DamageDuration_postfix"						" с"

		"RegenWhileInvisible_label"				"відновленню здоров’я в невидимості"
		"RegenWhileInvisible_prefix"			"+"
		"DamageRadius_label"						"радіусу шкоди"
		"DamageRadius_postfix"						" м"

		//"RestoreDelay_label"							"Restore Delay"
		"RestoreDelay_postfix"							" с"

		//"RegenerationRate_label"					"Restore Time"
		"RegenerationRate_postfix"					" с"

		"BulletShieldMaxHealth_prefix"				"{s:sign}"
		"BulletShieldMaxHealth_label"				"здоров’ю щита від куль"
		"TechShieldMaxHealth_prefix"				"{s:sign}"
		"TechShieldMaxHealth_label"					"здоров’ю духовного щита"

		"ActiveBulletShieldMaxHealth_prefix"		"{s:sign}"
		"ActiveBulletShieldMaxHealth_label"			"здоров’ю щита від куль"

		"WeaponPowerPerKill_label"			"збройовій шкоді за вбивство"
		"WeaponPowerPerKill_prefix"			"+"
		"WeaponPowerPerKill_postfix"		"%"
		//"WeaponPowerPerAssist_label"		"Courage per Assist"
		//"WeaponPowerPerDeath_label"			"Courage per Death"

		"BonusZoomPercent_prefix"				"{s:sign}"
		"BonusZoomPercent_label"				"збройовому наближенню"
		"BonusZoomPercent_postfix"				"%"

		"MaxDPS_label"						"макс. ШЗС"
		//"DamageOnHit_label"					"Damage on Hit"
		"ProcCooldown_label"					"макс. частоті"
		"ProcCooldown_postfix"				" с"

		//"WeaponPowerPerEnemy_label"			"Courage per Enemy"
		"WeaponPowerPerEnemy_prefix"			"+"

		//"FireRatePerEnemy_label"				"Fire Rate per Enemy"
		"FireRatePerEnemy_prefix"				"+"
		"FireRatePerEnemy_postfix"			"%"

		//"AssaultDuration_label"				"Air Attack Duration"
		"AssaultDuration_postfix"				" с"

		//"AssaultFireRate_label"				"Air Attack Fire Rate"
		"AssaultFireRate_prefix"				"{s:sign}"
		"AssaultFireRate_postfix"				"%"

		"ActiveHealthRegen_prefix"			"{s:sign}"
		"ActiveHealthRegen_label"			"відновленню здоров‘я"
		"ActiveHealthRegen_postfix"			"ОЗ/с"

		"ActiveBonusFireRate_label"			"швидкострільності"
		"ActiveBonusFireRate_postfix"		"%"
		"SurgeDelay_label"					"затримці"
		"SurgeDelay_postfix"				" с"

		//"upgrade_fervor/modifier_fervor/modifier_fervor_damage_stack"	"Fervor Stack"
		//"upgrade_fervor/modifier_fervor/modifier_fervor_bonuses"	"Enrage Bonuses"
		"FervorMovespeed_label"		"швидкості руху"
		"FervorMovespeed_postfix"	" м/с"
		"FervorFireRate_label"		"швидкострільності"
		"FervorFireRate_postfix"	"%"
		//"FervorDebuffResistance_label"		"Enrage Debuff Resistance"
		"FervorDebuffResistance_postfix"	"%"
		"FervorTechResist_label"			"духовному опору"

		"PassiveFireRate_label"		"швидкострільності"
		"PassiveFireRate_postfix"	"%"

		"TechDamagePercent_Label"	"шкоді"
		"TechDamagePercent_Postfix"	"%"
		"DelayDuration_Label"	"часу затримки"
		"DelayDuration_Postfix"	" с"
		//"MinimumDamage_Label"	"Minimum Damage"

		"EMPDuration_label"				"часу негативів"
		"EMPDuration_postfix"			" с"

		//"BonusBulletDamageToEMPTargets_label" "Bullet Damage to Silenced targets"
