"lang"
{
	"Language"		"brazilian"
		"TechRangeAdditive_postfix"						" m"

		"WindUpTime_postfix"								"s"

		"DebuffDurationReductionPercentage_postfix"		"%"

		"HealthCost_label"							"Custo de vida"

		"ZipLineSpeedPercent_label"					"Velocidade na tirolesa"
		"ZipLineSpeedPercent_postfix"					"%"
		
		"ZiplineJumpBonusDuration_postfix"					"s"

		"ZiplineJumpBonusMoveSpeed_postfix"					" m/s"

		"BonusZipLineSpeed_label"						"Velocidade na tirolesa"

		"MoveSpeedBonus_prefix"							"{s:sign}"
		"MoveSpeedBonus_label"							"Vel. de mov."
		"MoveSpeedBonus_postfix"						" m/s"

		"MoveSpeedFriendlyBuff_label"				"Velocidade de movimento para aliados"
		"MoveSpeedFriendlyBuff_postfix"			" m/s"
		
		"ProcBuildupPercent_postfix"					"%"

		"LockOnTime_postfix"							" segundos"

		"StalkDuration_postfix"							" segundos"

		"MaxStacks_label"								"Máximo de acúmulos"

		"TimeToMaxStacks_postfix"						"s"

		"DamageReduction_label"						"Redução de dano"
		"DamageReduction_postfix"					"%"

		"MeleeDamage_label"							"Dano de golpes"

		"SilenceDuration_postfix"						" segundos"

		"Range_postfix"									" m"
		"Range_label"									"Alcance"

		"MinRange_label"								"Alcance mínimo"
		"MinRange_postfix"								" m"

		"ConeRadius_postfix"							" m"
		"ShockRadius_label"							"Raio"
		"ShockRadius_postfix"						" m"

		"KnockDownRadius_postfix"						" m"

		"BurnDuration_postfix"							"s"
		"BurnDuration_label"							"Duração da queima"

		"AbilityCooldown_postfix"						"s"
		"AbilityCooldown_label"						"Recarga"

		"TechCooldown_postfix"						"%"
		"TechDuration_postfix"						"%"
		"TechLifesteal_postfix"						"%"
		"TechRange_postfix"							"%"

		"HealingPercent_postfix"						"%"

		"AbilityCooldownBetweenCharge_label"			"Tempo mínimo entre usos"
		"AbilityCooldownBetweenCharge_postfix"			"s"

		"AbilityDuration_postfix"						"s"
		"AbilityDuration_label"						"Duração"

		"TetherDuration_postfix"						"s"
		"TetherRadius_postfix"						" m"
		"AbilityCastRange_postfix"						" m"
		"AbilityCastRange_label"						"Alcance de uso"

		"AbilityCastRangeMinimum_postfix"				" m"
		"AbilityChannelTime_postfix"					"s"
		"AbilityChannelTime_label"					"Canalização"

		"AbilityCastDelay_postfix"					"s"
		"AbilityCharges_label"						"Cargas"
		
		
		"BonusAbilityDurationPercent_label"				"Duração das habilidades"
		"BonusAbilityDurationPercent_postfix"			"%"		
		
		
		"NonImbuedBonusDuration_label"				"Duração das habilidades não infundidas"
		"NonImbuedBonusDuration_postfix"			"%"		
		
		"ImbuedBonusDuration_label"						"Duração da habilidade infundida"
		"ImbuedBonusDuration_postfix"					"%"

		"MissCooldown_postfix"							"s"
		"ShockDelay_label"							"Atraso do atordoamento"
		"ShockDelay_postfix"							"s"

		"ArmTime_label"									"Tempo para armar"
		"ArmTime_postfix"								"s"

		"ExplodeDelay_label"							"Atraso da explosão"
		"ExplodeDelay_postfix"							"s"
		
		"BuildUpPercentPerHit_postfix"					"%"

		"FreezeBuildUpTime_postfix"						"s"

		"TurretLifetime_label"						"Tempo de vida"
		"TurretLifetime_postfix"						"s"

		"CritCoatingDamagePercent_postfix"				"%"

		"ExplosionCoatingRadius_postfix"				" m"

		"SlowCoatingProcChance_postfix"					"%"

		"SlowCoatingMoveSpeed_postfix"					"%"

		"MaxLifetime_label"							"Tempo de vida"
		"MaxLifetime_postfix"							"s"

		"DamageTakenPercentIncreasePerStack_postfix"	"%"

		"DistanceBuff_postfix"							"%"
		"FullDistance_postfix"							" m"

		"ProcDamage_label"								"Dano espiritual"
		"BaseDamagePct_postfix"							"%"

		"TargetsPerTick_label"						"Alvos atingidos por disparo"
		"ChainRadius_label"							"Raio do salto"
		"ChainRadius_postfix"							" m"
		
		"ImpaleDuration_postfix"						"s"

		"ExplosionRadius_label"						"Raio da explosão"
		"ExplosionRadius_postfix"						" m"

		"MinExplosionRadius_label"					"Raio mínimo da explosão"
		"MinExplosionRadius_postfix"					" m"

		"MaxExplosionRadius_label"					"Raio máximo da explosão"
		"MaxExplosionRadius_postfix"					" m"

		"ExplosionMinPercent_postfix"					"%"

		"ExplosionMaxPercent_postfix"					"%"

		"EMPBuildupPercentPerShot_postfix"				"%"

		"InvisFadeToDuration_label"						"Tempo de desvanecimento"
		"InvisFadeToDuration_postfix"						"s"

		"InvisMoveSpeedMod_postfix"					" m/s"
		"InvisMoveSpeedMod_label"					"Vel. de corrida invis."

		"MeleeAttackLength_postfix"						" m"

		"ArmingDuration_label"						"Tempo para armar"
		"ArmingDuration_postfix"						"s"

		"AirJumpVerticalSpeedPercent_postfix"			"%"

		"ReflectDamage_postfix"							"%"

		"ImmobilizeDuration_label"					"Duração da imob."
		"ImmobilizeDuration_postfix"					"s"

		"AirControlPercent_postfix"							"%"

		"NPCProcChance_postfix"							"%"

		"HeroProcChance_postfix"						"%"
		
		"AbilityProjectileSpeedPercent_label"			"Aumento de velocidade"
		"AbilityProjectileSpeedPercent_postfix"			"%"
		
		"TechCleaveDamagePercent_postfix"				"%"
		
		"TechCleaveRadius_postfix"						" m"

		"InitialRadius_label"							"Raio inicial"
		"InitialRadius_postfix"							" m"

		"BlurVisionRange_postfix"						" m"
		
		"ExplosiveShotRadiusPercent_postfix"			"%"
				
		"FireRatePerCharge_postfix"						"%"
		
		"ChargeDuration_postfix"						"s"

		"ExtraBladeDamage_label"						"Dano adicional por carga"

		"WaveStunDuration_postfix"						"s"

		"WaveLifetime_postfix"							"s"

		"LockedRadius_postfix"							" m"

		"BoostDuration_postfix"							"s"

		"ShieldPercentage_postfix"						"% da vida máxima"

		"ShieldDuration_postfix"						"s"

		"SlowRadius_postfix"							" m"
		
		"SmokeDuration_postfix"							"s"

		"SmokeRadius_postfix"							" m"

		"ChainDuration_label"							"Duração das amarras"
		"ChainDuration_postfix"							"s"

		"InfectDuration_postfix"						"s"

		"CloudDuration_postfix"							"s"

		"TimeSlowPercent_postfix"						"%"

		"CombatRegenPercent_label"						"Regeneração de vida em combate"
		"CombatRegenPercent_postfix"					"%"

		"DecoyLifetime_postfix"							"s"
		"Health_label"									"Vida"

		"SearchRadius_postfix"				" m"

		"RampDuration_postfix"						"s"

		"EndDuration_postfix"						"s"

		"FinalSlow_postfix"							" m/s"		

		"WeaponPowerPerStack_label"					"Dano balístico por acúmulo"
		"WeaponPowerPerStack_postfix"				"%"
		"DamageToStack_label"						"Dano sofrido/acúmulo"
		"DamageDuration_label"						"Duração"
		"DamageDuration_postfix"						"s"

		"RegenWhileInvisible_label"				"Regeneração de vida enquanto invisível"
		"RegenWhileInvisible_prefix"			"+"
		"DamageRadius_postfix"						" m"

		"RestoreDelay_postfix"							"s"

		"RegenerationRate_postfix"					"s"

		"BulletShieldMaxHealth_label"				"Vida para o escudo balístico"
		"TechShieldMaxHealth_label"					"Vida para o escudo espiritual"

		"ActiveBulletShieldMaxHealth_label"			"Vida para o escudo balístico"

		"WeaponPowerPerKill_label"			"Dano balístico por vítima"
		"WeaponPowerPerKill_prefix"			"+"
		"WeaponPowerPerKill_postfix"		"%"
		"BonusZoomPercent_label"				"Aprox. da arma"
		"BonusZoomPercent_postfix"				"%"

		"MaxDPS_label"						"Dano máximo por segundo"
		"ProcCooldown_label"					"Frequência máx."
		"ProcCooldown_postfix"				"s"

		"WeaponPowerPerEnemy_prefix"			"+"

		"FireRatePerEnemy_prefix"				"+"
		"FireRatePerEnemy_postfix"			"%"

		"AssaultDuration_postfix"				"s"

		"AssaultFireRate_postfix"				"%"

		"ActiveHealthRegen_label"			"Regeneração de vida"
		"ActiveHealthRegen_postfix"			" de vida/s"

		"ActiveBonusFireRate_label"			"Taxa de disparo"
		"ActiveBonusFireRate_postfix"		"%"
		"SurgeDelay_postfix"				"s"

		"FervorMovespeed_label"		"Veloc. de mov."
		"FervorMovespeed_postfix"	" m/s"
		"FervorFireRate_label"		"Taxa de disparo"
		"FervorFireRate_postfix"	"%"
		"FervorDebuffResistance_postfix"	"%"
		"FervorTechResist_label"			"Resist. espiritual"

		"PassiveFireRate_postfix"	"%"

		"TechDamagePercent_Label"	"Dano"
		"TechDamagePercent_Postfix"	"%"
		"DelayDuration_Label"	"Atraso"
		"DelayDuration_Postfix"	"s"
		"EMPDuration_label"				"Duração"
		"EMPDuration_postfix"			"s"

		"BonusBulletDamageToEMPTargets_prefix" "+"
		"BonusBulletDamageToEMPTargets_postfix" "%"
		"modifier_silencer_proc_active"	"SILENCIADOR"

		"BulletDamageReflectedPct_label"					"Dano balístico devolvido"
		"BulletDamageReflectedPct_postfix"					"%"
		"SpiritDamageReflectedPct_label"					"Dano espiritual devolvido"
		"SpiritDamageReflectedPct_postfix"					"%"
		"DamageReflectedFrequencyPct_label"				"Chance de ocorrer"
		"DamageReflectedFrequencyPct_postfix"			"%"
		"modifier_armor_reactive_armor"					"Retornar Fogo"

		"RespawnBonusHealthDuration_postfix"				"s"
		"DeathImmunityDuration_postfix"			"s"
		"DeathImmunityPulseRateMultiplier_postfix"	"x"
		"StasisRadius_label"				"Raio"
		"StasisRadius_postfix"				" m"

		"HealPercentAmount_label"				"Cura"
		"HealPercentAmount_postfix"			"%"

		"Stamina_label"							"Vigor"
		"Stamina_prefix"							"+"
		"StaminaCooldownReduction_prefix"				"+"
		"StaminaCooldownReduction_label"				"Recuperação de vigor"
		"StaminaCooldownReduction_postfix"			"%"

		"ActiveWeaponDamageChange_label"		"Roubo de dano balístico"
		"ActiveWeaponDamageChange_postfix"    "%"

		"SiphonRadius_postfix"				" m"

		"TechResistDuration_label"			"Duração"
		"TechResistDuration_postfix"			"s"

		"BleedTechResist_label"				"Resist. espiritual"
		"BleedTechResist_prefix"				"{s:sign}"
		"BleedTechResist_postfix"				"%"

		"StackDuration_postfix"			"s"

		"HeadShotBonusDamage_label"			"Dano adicional na cabeça"
		"HeadShotDebuffDuration_label"		"Duração"
		"HeadShotDebuffDuration_postfix"	"s"
		"HeadShotCooldown_label"			"Recarga"
		"HeadShotCooldown_postfix"			"s"
		"ActiveChainDuration_postfix"		"s"
		"BuildupPerProc_postfix"				"%"
		"ShockBuildupDuration_postfix"		"s"

		"GalvanicProcDuration_label"			"Desaceleração"
		"GalvanicProcDuration_postfix"		"s"

		"FireRateSlow_label"					"Desac. da taxa de disparo"
		"FireRateSlow_postfix"				"%"

		"SlowFireRatePercent_prefix"			"{s:sign}"
		"SlowFireRatePercent_postfix"			"%"

		"FireRateScale_prefix"				"{s:sign}"
		"FireRateScale_postfix"				"%"

		"ActiveHealAmount_postfix"			"de vida"

		"BonusDamagePerHero_postfix"			"%"

		"DebuffDelay_postfix"					"s"

		"ArmorLossPerHit_postfix"				"%"

		"StackLossFrequency_postfix"			"s"

		"MaxBulletResist_postfix"				"%"

		"upgrade_berserker/modifier_berserker/modifier_berserker_damage_stack"		"Fúria"
		"berserker_stack"							"Fúria"

		"WeaponDamageBonus_prefix"		"{s:sign}"
		"WeaponDamageBonus_label"			"Dano balístico"

		"TechDamageBonusPercent_prefix"		"{s:sign}"
		"TechDamageBonusPercent_label"		"Dano espiritual"
		"TechDamageBonusPercent_postfix"		"%"

		"SuperiorStaminaBonusSpirit_prefix"	"{s:sign}"
		"SuperiorStaminaBonusSpirit_label"	"Poder espiritual após segundo pulo/avanço"

		"EchoShardBonusSpirit_prefix"		"{s:sign}"
		"EchoShardBonusSpirit_label"		"Poder espiritual para habilidade ecoada"



		"BonusSpirit_prefix"				"{s:sign}"
		"BonusSpirit_label"				"Poder espiritual"
		"modifier_power_shard_bonus"		"Aprimoramento Ecoante"

		"BonusDuration_label"				"Duração do efeito"
		"BonusDuration_postfix" 			"s"
		"superior_stamina_buff"			"Poder espiritual adicional"

		"HighGroundBonusWeaponPower_prefix"	"{s:sign}"
		"HighGroundBonusWeaponPower_postfix"	"%"
				
		"BonusBaseWeaponDamage_label"					"Dano balístico"
		"BonusBaseWeaponDamage_postfix"					"%"

		"BaseAttackDamagePercent_label"					"Dano balístico"
		"BaseAttackDamagePercent_postfix"					"%"

		"ImbuedTechPower_label"						"Poder espiritual da habilidade infundida"

		"MovementSpeedBonusDuration_label"			"Duração da aceleração"
		"MovementSpeedBonusDuration_postfix"		"s"

		"EnemyLifeThreshold_postfix"					"%"

		"CloneDamageTakenIncreasePercent_prefix"		"{s:sign}"
		"CloneDamageTakenIncreasePercent_postfix"		"%"

		"ability_abort_cast"						"Abortar"
		"ability_cancel_channel"					"Cancelar"

		"ability_golden_idol"					"Largar Urna de Almas"
		"golden_idol_bonus_01"					"+25% de almas"
		"golden_idol_bonus_02"					"+1 ponto de habilidade"

		"modifier_hollow_point_stack"			"Bala de Ponta Oca"
		"LifeThreshold_postfix"					"%"
		"zipline_boost"							"Impulso da tirolesa"
		"ActiveTechPower_label"					"Poder espiritual"
		"ActiveTechPower_prefix"				"+"

		"ActiveBulletShieldDuration_postfix"		"s"
		"PassiveShieldCooldown_label"			"Recarga"
		"PassiveShieldCooldown_postfix"			"s"
		"SlamDownRadius_postfix"				" m"

		"StealDuration_label"					"Duração do roubo"
		"StealDuration_postfix"					"s"

		"VeilCross_conditional"					"após atravessar um véu"
		"modifier_veil_walker_triggered"			"Taxa de disparo do Véu"
		"modifier_veil_walker_stealth"			"Invisibilidade do Véu"

		"InvisDuration_label"						"Duração da invisibilidade"
		"InvisDuration_postfix"					"s"

		"SlideScale_label"						"Distância ao deslizar"
		"SlideScale_postfix"						"%"
		"SlideScale_prefix"						"+"

		"AirMoveIncreasePercent_label"				"Distância do pulo e avanço aéreo"
		"AirMoveIncreasePercent_postfix"						"%"
		"AirMoveIncreasePercent_prefix"						"+"
		
		"ActiveReloadPercent_label"				"Munição"
		"ActiveReloadPercent_postfix"				"%"
		"ActiveReloadPercent_prefix"				"+"

		"RespawnHealthPercent_label"				"Vida ao renascer"
		"RespawnHealthPercent_postfix"			"%"

		"ActiveBonusMoveSpeed_label"					"Velocidade de movimento"
		"ActiveBonusMoveSpeed_postfix"					" m/s"
		"ActiveItemUse_conditional"					"enquanto ativo"

		"BuffMoveSpeedBonus_label"						"Velocidade de movimento"
		"BuffMoveSpeedBonus_postfix"						" m/s"
		"BuffMoveSpeedBonus_prefix"						"{s:sign}"

		"ChannelMoveSpeed_postfx"						" m/s"
		"BulletShieldOnCast_label"						"Escudo balístico"
		"TechShieldOnCast_label"						"Escudo espiritual"
		"BulletShieldDuration_label"					"Duração do escudo balístico"
		"BulletShieldDuration_postfix"					"s"

		
		"BloodPoolDuration_postfix"						"s"
		"BloodPoolRadius_postfix"						" m"

		"LowHealthThreshold_postfix"					"%"
		"LowHealthTechResist_label"						"Resist. espiritual"
		"LowHealthWeaponPowerPercent_label"				"Coragem"
		"LowHealthWeaponPowerPercent_postfix"			"%"

		"BuildupDuration_label"							"Duração da carga"
		"BuildupDuration_postfix"						"s"
		"BuildupExpire_postfix"							"s"
		"BuildupDecayDelay_postfix"						"s"
		//"BuildupRate_label"							"Buildup Per Shot"
		//"BuildupRate_postfix"							""
		"BuildupPerShot_label"							"Carga por disparo"
		"BuildupPerShot_postfix"						"%"
		"citadel_modifier_teleport"						"Teletransportando-se"

		"MaxHealthLossPercent_label"				"Vida máxima"
		"MaxHealthLossPercent_postfix"			"%"

		"BonusClipPerKill_prefix"				"{s:sign}"
		"BonusClipPerKill_label"				"Munição adicional por vítima"

		"BonusSpiritPerKill_prefix"				"{s:sign}"
		"SummonDuration_label"					"Duração da invocação"
		"SummonDuration_postfix" 				"s"

		//crow_mask_1807_comment
		// crow_mask_1808_comment
		//crow_mask_1809_comment



	}
}
